(26575.0, 4300, 2300, 175),
(38863.5, 4300, 2300, 176),
(22664.0, 4300, 2300, 177),
(39159.25, 4300, 2300, 178),
(22663.0, 4300, 2300, 187),
(26574.0, 4300, 2300, 188),
(37934.25, 4300, 2300, 189),
(496308.5, 4300, 2300, 190),
(53577.0, 4300, 2700, 150),
(1320093.25, 4300, 2700, 151),
(22411.0, 4300, 2700, 151),
(26968.0, 4300, 2700, 153),
(40258.75, 4300, 2700, 157),
(1307260.75, 4300, 2700, 158),
(26326.0, 4300, 2700, 158),
(37029.0, 4300, 2700, 162),
(1314592.25, 4300, 2700, 163),
(53743.0, 4300, 2700, 164),
(701690.75, 4300, 2700, 165),
(28615.0, 4300, 2700, 165),
(38845.0, 4300, 2700, 167),
(1173935.5, 4300, 2700, 168),
(22677.0, 4300, 2700, 168),
(22663.0, 4300, 2700, 170),
(26575.0, 4300, 2700, 171),
(37935.0, 4300, 2700, 172),
(38837.25, 4300, 2700, 176),
(1320379.25, 4300, 2700, 177),
(22659.0, 4300, 2700, 177),
(39782.5, 4300, 2700, 178),
(39770.5, 4300, 2700, 179),
(22662.0, 4300, 2700, 180),
(26575.0, 4300, 2700, 181),
(38867.5, 4300, 2700, 185),
(1176806.75, 4300, 2700, 186),
(52618.0, 4300, 2700, 186),
(26574.0, 4300, 2700, 188),
(40036.0, 4300, 2700, 190),
(1329692.0, 4300, 2700, 151),
(22411.0, 4300, 2700, 151),
(26968.0, 4300, 2700, 153),
(40859.25, 4300, 2700, 157),
(1314629.0, 4300, 2700, 158),
(26326.0, 4300, 2700, 158),
(40239.25, 4300, 2700, 162),
(1136931.75, 4300, 2700, 163),
(89245.75, 4300, 2700, 164),
(754977.5, 4300, 2700, 165),
(28615.0, 4300, 2700, 165),
(38873.75, 4300, 2700, 167),
(1108407.75, 4300, 2700, 168),
(22659.0, 4300, 2700, 168),
(22681.0, 4300, 2700, 170),
(26575.0, 4300, 2700, 171),
(39126.75, 4300, 2700, 172),
(39863.5, 4300, 2700, 176),
(1296324.5, 4300, 2700, 177),
(22659.0, 4300, 2700, 177),
(38824.25, 4300, 2700, 178),
(37911.25, 4300, 2700, 179),
(26575.0, 4300, 2700, 181),
(38144.5, 4300, 2700, 185),
(1333070.0, 4300, 2700, 186),
(52506.5, 4300, 2700, 186),
(26574.0, 4300, 2700, 188),
(40840.75, 4300, 2700, 190),
(1309939.0, 4300, 2700, 151),
(22411.0, 4300, 2700, 151),
(26968.0, 4300, 2700, 153),
(37024.5, 4300, 2700, 157),
(1330223.25, 4300, 2700, 158),
(26326.0, 4300, 2700, 158),
(39170.75, 4300, 2700, 162),
(1292466.75, 4300, 2700, 163),
(156188.0, 4300, 2700, 164),
(760467.75, 4300, 2700, 165),
(28615.0, 4300, 2700, 165),
(38866.5, 4300, 2700, 167),
(1247385.0, 4300, 2700, 168),
(22677.0, 4300, 2700, 168),
(22663.0, 4300, 2700, 170),
(26575.0, 4300, 2700, 171),
(37940.75, 4300, 2700, 172),
(39776.75, 4300, 2700, 176),
(1300143.0, 4300, 2700, 177),
(22659.0, 4300, 2700, 177),
(37935.5, 4300, 2700, 178),
(37031.5, 4300, 2700, 179),
(22662.0, 4300, 2700, 180),
(26575.0, 4300, 2700, 181),
(39996.25, 4300, 2700, 185),
(1226190.25, 4300, 2700, 186),
(51498.25, 4300, 2700, 186),
(26574.0, 4300, 2700, 188),
(40028.25, 4300, 2700, 190),
(1297876.5, 4300, 2000, 150),
(51459.75, 4300, 2000, 150),
(1324741.75, 4300, 2000, 151),
(22411.0, 4300, 2000, 151),
(26968.0, 4300, 2000, 153),
(28843.0, 4300, 2000, 157),
(26326.0, 4300, 2000, 158),
(39953.5, 4300, 2000, 162),
(1297077.25, 4300, 2000, 163),
(28615.0, 4300, 2000, 165),
(28599.0, 4300, 2000, 167),
(22677.0, 4300, 2000, 168),
(22663.0, 4300, 2000, 170),
(26575.0, 4300, 2000, 171),
(37940.25, 4300, 2000, 172),
(38911.75, 4300, 2000, 176),
(1255713.0, 4300, 2000, 177),
(22659.0, 4300, 2000, 177),
(37041.75, 4300, 2000, 178),
(26576.0, 4300, 2000, 179),
(26575.0, 4300, 2000, 181),
(38841.5, 4300, 2000, 185),
(1311164.5, 4300, 2000, 186),
(49387.75, 4300, 2000, 186),
(26574.0, 4300, 2000, 188),
(37043.75, 4300, 2000, 190),
(1288978.0, 4300, 2000, 151),
(22411.0, 4300, 2000, 151),
(26968.0, 4300, 2000, 153),
(43454.0, 4300, 2000, 157),
(1303503.25, 4300, 2000, 158),
(26326.0, 4300, 2000, 158),
(37016.75, 4300, 2000, 162),
(1332114.0, 4300, 2000, 163),
(47106.75, 4300, 2000, 164),
(657460.75, 4300, 2000, 165),
(28615.0, 4300, 2000, 165),
(28599.0, 4300, 2000, 167),
(22677.0, 4300, 2000, 168),
(22663.0, 4300, 2000, 170),
(26575.0, 4300, 2000, 171),
(37021.0, 4300, 2000, 172),
(39801.75, 4300, 2000, 176),
(1240941.0, 4300, 2000, 177),
(22659.0, 4300, 2000, 177),
