<Offset into main = 5537>
<Offset to target instruction = 111098>
<Difference = 111098 - 5537 = 105561>
<Return out of main; trigger lower = 111230>

0 34 0x00000000 0xf14020f3 M csrrs         x1, mhartid, x0
6525 26868 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6526 26875 0x00000704 0xfee44703 M lbu           x14, -18(x8)
6527 26880 0x00000708 0xfef44783 M lbu           x15, -17(x8)
6528 26885 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
6529 26888 0x00000710 0x00271713 M slli          x14, x2, 2
6530 26890 0x00000714 0x00e68733 M add           x14, x14, x13
6531 26892 0x00000718 0x00f707b3 M add           x15, x15, x14
6532 26897 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
6533 26899 0x00000720 0x00078613 M addi          x12, x0, 0
6534 26904 0x00000724 0xfee44683 M lbu           x13, -19(x8)
6535 26909 0x00000728 0xfef44783 M lbu           x15, -17(x8)
6536 26911 0x0000072c 0x00001737 M lui           x14, 0x00001000
6537 26913 0x00000730 0x72470713 M addi          x14, x4, 1828
6538 26915 0x00000734 0x00c70733 M add           x14, x12, x14
6539 26920 0x00000738 0x00074703 M lbu           x14, 14(x14)
6540 26925 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
6541 26928 0x00000740 0x00269693 M slli          x13, x2, 2
6542 26930 0x00000744 0x00d606b3 M add           x13, x13, x12
6543 26932 0x00000748 0x00f687b3 M add           x15, x15, x13
6544 26938 0x0000074c 0x00e78023 M sb            x15, 0(x14)
6545 26943 0x00000750 0xfee44783 M lbu           x15, -17(x8)
6546 26945 0x00000754 0x00178793 M addi          x15, x1, 1
6547 26951 0x00000758 0xfef40723 M sb            x8, -18(x15)
6548 26956 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
6549 26958 0x00000760 0x00300793 M addi          x15, x3, 3
6550 26961 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6551 26966 0x00000768 0xfef44783 M lbu           x15, -17(x8)
6552 26968 0x0000076c 0x00178793 M addi          x15, x1, 1
6553 26974 0x00000770 0xfef407a3 M sb            x8, -17(x15)
6554 26979 0x00000774 0xfef44703 M lbu           x14, -18(x8)
6555 26981 0x00000778 0x00300793 M addi          x15, x3, 3
6556 26985 0x0000077c 0xf8e7f0e3 M bgeu          x14, x15, -127
6557 26993 0x000006fc 0xfe040723 M sb            x8, -18(x0)
6558 26997 0x00000700 0x05c0006f M jal           x0, 92
6559 27004 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
6560 27006 0x00000760 0x00300793 M addi          x15, x3, 3
6561 27010 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6562 27017 0x00000704 0xfee44703 M lbu           x14, -18(x8)
6563 27022 0x00000708 0xfef44783 M lbu           x15, -17(x8)
6564 27027 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
6565 27030 0x00000710 0x00271713 M slli          x14, x2, 2
6566 27032 0x00000714 0x00e68733 M add           x14, x14, x13
6567 27034 0x00000718 0x00f707b3 M add           x15, x15, x14
6568 27039 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
6569 27041 0x00000720 0x00078613 M addi          x12, x0, 0
6570 27046 0x00000724 0xfee44683 M lbu           x13, -19(x8)
6571 27051 0x00000728 0xfef44783 M lbu           x15, -17(x8)
6572 27053 0x0000072c 0x00001737 M lui           x14, 0x00001000
6573 27055 0x00000730 0x72470713 M addi          x14, x4, 1828
6574 27057 0x00000734 0x00c70733 M add           x14, x12, x14
6575 27076 0x00000738 0x00074703 M lbu           x14, 14(x14)
6576 27081 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
6577 27084 0x00000740 0x00269693 M slli          x13, x2, 2
6578 27086 0x00000744 0x00d606b3 M add           x13, x13, x12
6579 27088 0x00000748 0x00f687b3 M add           x15, x15, x13
6580 27094 0x0000074c 0x00e78023 M sb            x15, 0(x14)
6581 27099 0x00000750 0xfee44783 M lbu           x15, -17(x8)
6582 27101 0x00000754 0x00178793 M addi          x15, x1, 1
6583 27107 0x00000758 0xfef40723 M sb            x8, -18(x15)
6584 27112 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
6585 27114 0x00000760 0x00300793 M addi          x15, x3, 3
6586 27118 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6587 27125 0x00000704 0xfee44703 M lbu           x14, -18(x8)
6588 27130 0x00000708 0xfef44783 M lbu           x15, -17(x8)
6589 27135 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
6590 27138 0x00000710 0x00271713 M slli          x14, x2, 2
6591 27140 0x00000714 0x00e68733 M add           x14, x14, x13
6592 27142 0x00000718 0x00f707b3 M add           x15, x15, x14
6593 27147 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
6594 27149 0x00000720 0x00078613 M addi          x12, x0, 0
6595 27154 0x00000724 0xfee44683 M lbu           x13, -19(x8)
6596 27159 0x00000728 0xfef44783 M lbu           x15, -17(x8)
6597 27161 0x0000072c 0x00001737 M lui           x14, 0x00001000
6598 27163 0x00000730 0x72470713 M addi          x14, x4, 1828
6599 27165 0x00000734 0x00c70733 M add           x14, x12, x14
6600 27170 0x00000738 0x00074703 M lbu           x14, 14(x14)
6601 27175 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
6602 27178 0x00000740 0x00269693 M slli          x13, x2, 2
6603 27180 0x00000744 0x00d606b3 M add           x13, x13, x12
6604 27182 0x00000748 0x00f687b3 M add           x15, x15, x13
6605 27188 0x0000074c 0x00e78023 M sb            x15, 0(x14)
6606 27193 0x00000750 0xfee44783 M lbu           x15, -17(x8)
6607 27195 0x00000754 0x00178793 M addi          x15, x1, 1
6608 27201 0x00000758 0xfef40723 M sb            x8, -18(x15)
6609 27206 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
6610 27208 0x00000760 0x00300793 M addi          x15, x3, 3
6611 27212 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6612 27219 0x00000704 0xfee44703 M lbu           x14, -18(x8)
6613 27224 0x00000708 0xfef44783 M lbu           x15, -17(x8)
6614 27229 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
6615 27232 0x00000710 0x00271713 M slli          x14, x2, 2
6616 27234 0x00000714 0x00e68733 M add           x14, x14, x13
6617 27236 0x00000718 0x00f707b3 M add           x15, x15, x14
6618 27241 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
6619 27243 0x00000720 0x00078613 M addi          x12, x0, 0
6620 27248 0x00000724 0xfee44683 M lbu           x13, -19(x8)
6621 27253 0x00000728 0xfef44783 M lbu           x15, -17(x8)
6622 27255 0x0000072c 0x00001737 M lui           x14, 0x00001000
6623 27257 0x00000730 0x72470713 M addi          x14, x4, 1828
6624 27259 0x00000734 0x00c70733 M add           x14, x12, x14
6625 27264 0x00000738 0x00074703 M lbu           x14, 14(x14)
6626 27269 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
6627 27272 0x00000740 0x00269693 M slli          x13, x2, 2
6628 27274 0x00000744 0x00d606b3 M add           x13, x13, x12
6629 27276 0x00000748 0x00f687b3 M add           x15, x15, x13
6630 27282 0x0000074c 0x00e78023 M sb            x15, 0(x14)
6631 27287 0x00000750 0xfee44783 M lbu           x15, -17(x8)
6632 27289 0x00000754 0x00178793 M addi          x15, x1, 1
6633 27295 0x00000758 0xfef40723 M sb            x8, -18(x15)
6634 27300 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
6635 27302 0x00000760 0x00300793 M addi          x15, x3, 3
6636 27306 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6637 27313 0x00000704 0xfee44703 M lbu           x14, -18(x8)
6638 27318 0x00000708 0xfef44783 M lbu           x15, -17(x8)
6639 27323 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
6640 27326 0x00000710 0x00271713 M slli          x14, x2, 2
6641 27328 0x00000714 0x00e68733 M add           x14, x14, x13
6642 27330 0x00000718 0x00f707b3 M add           x15, x15, x14
6643 27335 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
6644 27337 0x00000720 0x00078613 M addi          x12, x0, 0
6645 27342 0x00000724 0xfee44683 M lbu           x13, -19(x8)
6646 27347 0x00000728 0xfef44783 M lbu           x15, -17(x8)
6647 27349 0x0000072c 0x00001737 M lui           x14, 0x00001000
6648 27351 0x00000730 0x72470713 M addi          x14, x4, 1828
6649 27353 0x00000734 0x00c70733 M add           x14, x12, x14
6650 27358 0x00000738 0x00074703 M lbu           x14, 14(x14)
6651 27363 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
6652 27366 0x00000740 0x00269693 M slli          x13, x2, 2
6653 27368 0x00000744 0x00d606b3 M add           x13, x13, x12
6654 27370 0x00000748 0x00f687b3 M add           x15, x15, x13
6655 27376 0x0000074c 0x00e78023 M sb            x15, 0(x14)
6656 27381 0x00000750 0xfee44783 M lbu           x15, -17(x8)
6657 27383 0x00000754 0x00178793 M addi          x15, x1, 1
6658 27389 0x00000758 0xfef40723 M sb            x8, -18(x15)
6659 27394 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
6660 27396 0x00000760 0x00300793 M addi          x15, x3, 3
6661 27399 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6662 27404 0x00000768 0xfef44783 M lbu           x15, -17(x8)
6663 27406 0x0000076c 0x00178793 M addi          x15, x1, 1
6664 27412 0x00000770 0xfef407a3 M sb            x8, -17(x15)
6665 27417 0x00000774 0xfef44703 M lbu           x14, -18(x8)
6666 27419 0x00000778 0x00300793 M addi          x15, x3, 3
6667 27423 0x0000077c 0xf8e7f0e3 M bgeu          x14, x15, -127
6668 27431 0x000006fc 0xfe040723 M sb            x8, -18(x0)
6669 27435 0x00000700 0x05c0006f M jal           x0, 92
6670 27442 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
6671 27444 0x00000760 0x00300793 M addi          x15, x3, 3
6672 27448 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6673 27455 0x00000704 0xfee44703 M lbu           x14, -18(x8)
6674 27460 0x00000708 0xfef44783 M lbu           x15, -17(x8)
6675 27465 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
6676 27468 0x00000710 0x00271713 M slli          x14, x2, 2
6677 27470 0x00000714 0x00e68733 M add           x14, x14, x13
6678 27472 0x00000718 0x00f707b3 M add           x15, x15, x14
6679 27477 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
6680 27479 0x00000720 0x00078613 M addi          x12, x0, 0
6681 27484 0x00000724 0xfee44683 M lbu           x13, -19(x8)
6682 27489 0x00000728 0xfef44783 M lbu           x15, -17(x8)
6683 27491 0x0000072c 0x00001737 M lui           x14, 0x00001000
6684 27493 0x00000730 0x72470713 M addi          x14, x4, 1828
6685 27495 0x00000734 0x00c70733 M add           x14, x12, x14
6686 27514 0x00000738 0x00074703 M lbu           x14, 14(x14)
6687 27519 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
6688 27522 0x00000740 0x00269693 M slli          x13, x2, 2
6689 27524 0x00000744 0x00d606b3 M add           x13, x13, x12
6690 27526 0x00000748 0x00f687b3 M add           x15, x15, x13
6691 27532 0x0000074c 0x00e78023 M sb            x15, 0(x14)
6692 27537 0x00000750 0xfee44783 M lbu           x15, -17(x8)
6693 27539 0x00000754 0x00178793 M addi          x15, x1, 1
6694 27545 0x00000758 0xfef40723 M sb            x8, -18(x15)
6695 27550 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
6696 27552 0x00000760 0x00300793 M addi          x15, x3, 3
6697 27556 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6698 27563 0x00000704 0xfee44703 M lbu           x14, -18(x8)
6699 27568 0x00000708 0xfef44783 M lbu           x15, -17(x8)
6700 27573 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
6701 27576 0x00000710 0x00271713 M slli          x14, x2, 2
6702 27578 0x00000714 0x00e68733 M add           x14, x14, x13
6703 27580 0x00000718 0x00f707b3 M add           x15, x15, x14
6704 27599 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
6705 27601 0x00000720 0x00078613 M addi          x12, x0, 0
6706 27606 0x00000724 0xfee44683 M lbu           x13, -19(x8)
6707 27611 0x00000728 0xfef44783 M lbu           x15, -17(x8)
6708 27613 0x0000072c 0x00001737 M lui           x14, 0x00001000
6709 27615 0x00000730 0x72470713 M addi          x14, x4, 1828
6710 27617 0x00000734 0x00c70733 M add           x14, x12, x14
6711 27622 0x00000738 0x00074703 M lbu           x14, 14(x14)
6712 27627 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
6713 27630 0x00000740 0x00269693 M slli          x13, x2, 2
6714 27632 0x00000744 0x00d606b3 M add           x13, x13, x12
6715 27634 0x00000748 0x00f687b3 M add           x15, x15, x13
6716 27640 0x0000074c 0x00e78023 M sb            x15, 0(x14)
6717 27645 0x00000750 0xfee44783 M lbu           x15, -17(x8)
6718 27647 0x00000754 0x00178793 M addi          x15, x1, 1
6719 27653 0x00000758 0xfef40723 M sb            x8, -18(x15)
6720 27658 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
6721 27660 0x00000760 0x00300793 M addi          x15, x3, 3
6722 27664 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6723 27671 0x00000704 0xfee44703 M lbu           x14, -18(x8)
6724 27676 0x00000708 0xfef44783 M lbu           x15, -17(x8)
6725 27681 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
6726 27684 0x00000710 0x00271713 M slli          x14, x2, 2
6727 27686 0x00000714 0x00e68733 M add           x14, x14, x13
6728 27688 0x00000718 0x00f707b3 M add           x15, x15, x14
6729 27693 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
6730 27695 0x00000720 0x00078613 M addi          x12, x0, 0
6731 27700 0x00000724 0xfee44683 M lbu           x13, -19(x8)
6732 27705 0x00000728 0xfef44783 M lbu           x15, -17(x8)
6733 27707 0x0000072c 0x00001737 M lui           x14, 0x00001000
6734 27709 0x00000730 0x72470713 M addi          x14, x4, 1828
6735 27711 0x00000734 0x00c70733 M add           x14, x12, x14
6736 27730 0x00000738 0x00074703 M lbu           x14, 14(x14)
6737 27735 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
6738 27738 0x00000740 0x00269693 M slli          x13, x2, 2
6739 27740 0x00000744 0x00d606b3 M add           x13, x13, x12
6740 27742 0x00000748 0x00f687b3 M add           x15, x15, x13
6741 27748 0x0000074c 0x00e78023 M sb            x15, 0(x14)
6742 27753 0x00000750 0xfee44783 M lbu           x15, -17(x8)
6743 27755 0x00000754 0x00178793 M addi          x15, x1, 1
6744 27761 0x00000758 0xfef40723 M sb            x8, -18(x15)
6745 27766 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
6746 27768 0x00000760 0x00300793 M addi          x15, x3, 3
6747 27772 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6748 27779 0x00000704 0xfee44703 M lbu           x14, -18(x8)
6749 27784 0x00000708 0xfef44783 M lbu           x15, -17(x8)
6750 27789 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
6751 27792 0x00000710 0x00271713 M slli          x14, x2, 2
6752 27794 0x00000714 0x00e68733 M add           x14, x14, x13
6753 27796 0x00000718 0x00f707b3 M add           x15, x15, x14
6754 27815 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
6755 27817 0x00000720 0x00078613 M addi          x12, x0, 0
6756 27822 0x00000724 0xfee44683 M lbu           x13, -19(x8)
6757 27827 0x00000728 0xfef44783 M lbu           x15, -17(x8)
6758 27829 0x0000072c 0x00001737 M lui           x14, 0x00001000
6759 27831 0x00000730 0x72470713 M addi          x14, x4, 1828
6760 27833 0x00000734 0x00c70733 M add           x14, x12, x14
6761 27838 0x00000738 0x00074703 M lbu           x14, 14(x14)
6762 27843 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
6763 27846 0x00000740 0x00269693 M slli          x13, x2, 2
6764 27848 0x00000744 0x00d606b3 M add           x13, x13, x12
6765 27850 0x00000748 0x00f687b3 M add           x15, x15, x13
6766 27856 0x0000074c 0x00e78023 M sb            x15, 0(x14)
6767 27861 0x00000750 0xfee44783 M lbu           x15, -17(x8)
6768 27863 0x00000754 0x00178793 M addi          x15, x1, 1
6769 27869 0x00000758 0xfef40723 M sb            x8, -18(x15)
6770 27874 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
6771 27876 0x00000760 0x00300793 M addi          x15, x3, 3
6772 27879 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6773 27884 0x00000768 0xfef44783 M lbu           x15, -17(x8)
6774 27886 0x0000076c 0x00178793 M addi          x15, x1, 1
6775 27892 0x00000770 0xfef407a3 M sb            x8, -17(x15)
6776 27897 0x00000774 0xfef44703 M lbu           x14, -18(x8)
6777 27899 0x00000778 0x00300793 M addi          x15, x3, 3
6778 27903 0x0000077c 0xf8e7f0e3 M bgeu          x14, x15, -127
6779 27911 0x000006fc 0xfe040723 M sb            x8, -18(x0)
6780 27915 0x00000700 0x05c0006f M jal           x0, 92
6781 27922 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
6782 27924 0x00000760 0x00300793 M addi          x15, x3, 3
6783 27928 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6784 27935 0x00000704 0xfee44703 M lbu           x14, -18(x8)
6785 27940 0x00000708 0xfef44783 M lbu           x15, -17(x8)
6786 27945 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
6787 27948 0x00000710 0x00271713 M slli          x14, x2, 2
6788 27950 0x00000714 0x00e68733 M add           x14, x14, x13
6789 27952 0x00000718 0x00f707b3 M add           x15, x15, x14
6790 27957 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
6791 27959 0x00000720 0x00078613 M addi          x12, x0, 0
6792 27964 0x00000724 0xfee44683 M lbu           x13, -19(x8)
6793 27969 0x00000728 0xfef44783 M lbu           x15, -17(x8)
6794 27971 0x0000072c 0x00001737 M lui           x14, 0x00001000
6795 27973 0x00000730 0x72470713 M addi          x14, x4, 1828
6796 27975 0x00000734 0x00c70733 M add           x14, x12, x14
6797 27994 0x00000738 0x00074703 M lbu           x14, 14(x14)
6798 27999 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
6799 28002 0x00000740 0x00269693 M slli          x13, x2, 2
6800 28004 0x00000744 0x00d606b3 M add           x13, x13, x12
6801 28006 0x00000748 0x00f687b3 M add           x15, x15, x13
6802 28012 0x0000074c 0x00e78023 M sb            x15, 0(x14)
6803 28017 0x00000750 0xfee44783 M lbu           x15, -17(x8)
6804 28019 0x00000754 0x00178793 M addi          x15, x1, 1
6805 28025 0x00000758 0xfef40723 M sb            x8, -18(x15)
6806 28030 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
6807 28032 0x00000760 0x00300793 M addi          x15, x3, 3
6808 28036 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6809 28043 0x00000704 0xfee44703 M lbu           x14, -18(x8)
6810 28048 0x00000708 0xfef44783 M lbu           x15, -17(x8)
6811 28053 0x0000070c 0xfdc42683 M lw            x13, -51(x8)
6812 28056 0x00000710 0x00271713 M slli          x14, x2, 2
6813 28058 0x00000714 0x00e68733 M add           x14, x14, x13
6814 28060 0x00000718 0x00f707b3 M add           x15, x15, x14
6815 28065 0x0000071c 0x0007c783 M lbu           x15, 15(x15)
6816 28067 0x00000720 0x00078613 M addi          x12, x0, 0
6817 28072 0x00000724 0xfee44683 M lbu           x13, -19(x8)
6818 28077 0x00000728 0xfef44783 M lbu           x15, -17(x8)
6819 28079 0x0000072c 0x00001737 M lui           x14, 0x00001000
6820 28081 0x00000730 0x72470713 M addi          x14, x4, 1828
6821 28083 0x00000734 0x00c70733 M add           x14, x12, x14
6822 28088 0x00000738 0x00074703 M lbu           x14, 14(x14)
6823 28093 0x0000073c 0xfdc42603 M lw            x12, -52(x8)
6824 28096 0x00000740 0x00269693 M slli          x13, x2, 2
6825 28098 0x00000744 0x00d606b3 M add           x13, x13, x12
6826 28100 0x00000748 0x00f687b3 M add           x15, x15, x13
6827 28106 0x0000074c 0x00e78023 M sb            x15, 0(x14)
6828 28111 0x00000750 0xfee44783 M lbu           x15, -17(x8)
6829 28113 0x00000754 0x00178793 M addi          x15, x1, 1
6830 28119 0x00000758 0xfef40723 M sb            x8, -18(x15)
6831 28124 0x0000075c 0xfee44703 M lbu           x14, -18(x8)
6832 28126 0x00000760 0x00300793 M addi          x15, x3, 3
6833 28130 0x00000764 0xfae7f0e3 M bgeu          x14, x15, -95
6834 28137 0x00000704 0xfee44703 M lbu           x14, -18(x8)
6835 28142 0x00000708 0xfef44783 M lbu           x15, -17(x8)
